آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,PPI m/m,Bad,29,17,12,58.6,41.4,1.42,2020-08-12_2020-08-26|2020-09-11_2020-09-25|2020-10-15_2020-10-29|2020-11-14_2020-11-28|2021-02-18_2021-03-04|2021-03-13_2021-03-27|2021-04-10_2021-04-24|2021-05-14_2021-05-28|2021-06-16_2021-06-30|2021-07-15_2021-07-29|2021-08-13_2021-08-27|2021-09-11_2021-09-25|2022-07-15_2022-07-29|2022-10-13_2022-10-27|2022-12-10_2022-12-24|2023-02-17_2023-03-03|2023-08-12_2023-08-26|2023-09-15_2023-09-29|2023-10-12_2023-10-26|2024-02-17_2024-03-02|2024-03-15_2024-03-29|2024-05-15_2024-05-29|2024-07-13_2024-07-27|2024-09-13_2024-09-27|2024-12-13_2024-12-27|2025-02-14_2025-02-28|2025-08-15_2025-08-29|2026-01-31_2026-02-14|2026-02-28_2026-03-14
0.0,1,PPI m/m,Neutral,7,6,1,85.7,14.3,6.0,2020-12-12_2020-12-26|2021-11-10_2021-11-24|2022-06-15_2022-06-29|2022-09-15_2022-09-29|2024-11-15_2024-11-29|2025-11-26_2025-12-10|2026-01-15_2026-01-29
0.0,1,PPI m/m,Good,20,11,9,55.0,45.0,1.22,2021-01-16_2021-01-30|2021-10-15_2021-10-29|2022-01-14_2022-01-28|2022-08-12_2022-08-26|2023-01-19_2023-02-02|2023-03-16_2023-03-30|2023-04-14_2023-04-28|2023-07-14_2023-07-28|2024-01-13_2024-01-27|2024-04-12_2024-04-26|2024-06-14_2024-06-28|2024-08-14_2024-08-28|2024-10-12_2024-10-26|2025-01-15_2025-01-29|2025-03-14_2025-03-28|2025-04-12_2025-04-26|2025-05-16_2025-05-30|2025-06-13_2025-06-27|2025-07-17_2025-07-31|2025-09-11_2025-09-25
0.1,1,PPI m/m,Bad,21,13,8,61.9,38.1,1.62,2020-08-12_2020-08-26|2020-10-15_2020-10-29|2021-02-18_2021-03-04|2021-04-10_2021-04-24|2021-05-14_2021-05-28|2021-06-16_2021-06-30|2021-07-15_2021-07-29|2021-08-13_2021-08-27|2022-07-15_2022-07-29|2022-10-13_2022-10-27|2023-02-17_2023-03-03|2023-09-15_2023-09-29|2023-10-12_2023-10-26|2024-02-17_2024-03-02|2024-03-15_2024-03-29|2024-05-15_2024-05-29|2024-12-13_2024-12-27|2025-02-14_2025-02-28|2025-08-15_2025-08-29|2026-01-31_2026-02-14|2026-02-28_2026-03-14
0.1,1,PPI m/m,Neutral,21,12,9,57.1,42.9,1.33,2020-09-11_2020-09-25|2020-11-14_2020-11-28|2020-12-12_2020-12-26|2021-03-13_2021-03-27|2021-09-11_2021-09-25|2021-10-15_2021-10-29|2021-11-10_2021-11-24|2022-06-15_2022-06-29|2022-09-15_2022-09-29|2022-12-10_2022-12-24|2023-07-14_2023-07-28|2023-08-12_2023-08-26|2024-04-12_2024-04-26|2024-07-13_2024-07-27|2024-08-14_2024-08-28|2024-09-13_2024-09-27|2024-10-12_2024-10-26|2024-11-15_2024-11-29|2025-06-13_2025-06-27|2025-11-26_2025-12-10|2026-01-15_2026-01-29
0.1,1,PPI m/m,Good,14,9,5,64.3,35.7,1.8,2021-01-16_2021-01-30|2022-01-14_2022-01-28|2022-08-12_2022-08-26|2023-01-19_2023-02-02|2023-03-16_2023-03-30|2023-04-14_2023-04-28|2024-01-13_2024-01-27|2024-06-14_2024-06-28|2025-01-15_2025-01-29|2025-03-14_2025-03-28|2025-04-12_2025-04-26|2025-05-16_2025-05-30|2025-07-17_2025-07-31|2025-09-11_2025-09-25
0.2,1,PPI m/m,Bad,13,8,5,61.5,38.5,1.6,2020-08-12_2020-08-26|2021-02-18_2021-03-04|2021-04-10_2021-04-24|2021-05-14_2021-05-28|2021-06-16_2021-06-30|2021-07-15_2021-07-29|2021-08-13_2021-08-27|2022-07-15_2022-07-29|2023-02-17_2023-03-03|2023-09-15_2023-09-29|2024-03-15_2024-03-29|2025-08-15_2025-08-29|2026-01-31_2026-02-14
0.2,1,PPI m/m,Neutral,34,21,13,61.8,38.2,1.62,2020-09-11_2020-09-25|2020-10-15_2020-10-29|2020-11-14_2020-11-28|2020-12-12_2020-12-26|2021-01-16_2021-01-30|2021-03-13_2021-03-27|2021-09-11_2021-09-25|2021-10-15_2021-10-29|2021-11-10_2021-11-24|2022-01-14_2022-01-28|2022-06-15_2022-06-29|2022-09-15_2022-09-29|2022-10-13_2022-10-27|2022-12-10_2022-12-24|2023-07-14_2023-07-28|2023-08-12_2023-08-26|2023-10-12_2023-10-26|2024-01-13_2024-01-27|2024-02-17_2024-03-02|2024-04-12_2024-04-26|2024-05-15_2024-05-29|2024-07-13_2024-07-27|2024-08-14_2024-08-28|2024-09-13_2024-09-27|2024-10-12_2024-10-26|2024-11-15_2024-11-29|2024-12-13_2024-12-27|2025-01-15_2025-01-29|2025-02-14_2025-02-28|2025-06-13_2025-06-27|2025-07-17_2025-07-31|2025-11-26_2025-12-10|2026-01-15_2026-01-29|2026-02-28_2026-03-14
0.2,1,PPI m/m,Good,9,5,4,55.6,44.4,1.25,2022-08-12_2022-08-26|2023-01-19_2023-02-02|2023-03-16_2023-03-30|2023-04-14_2023-04-28|2024-06-14_2024-06-28|2025-03-14_2025-03-28|2025-04-12_2025-04-26|2025-05-16_2025-05-30|2025-09-11_2025-09-25
0.3,1,PPI m/m,Neutral,41,25,16,61.0,39.0,1.56,2020-08-12_2020-08-26|2020-09-11_2020-09-25|2020-10-15_2020-10-29|2020-11-14_2020-11-28|2020-12-12_2020-12-26|2021-01-16_2021-01-30|2021-03-13_2021-03-27|2021-05-14_2021-05-28|2021-09-11_2021-09-25|2021-10-15_2021-10-29|2021-11-10_2021-11-24|2022-01-14_2022-01-28|2022-06-15_2022-06-29|2022-09-15_2022-09-29|2022-10-13_2022-10-27|2022-12-10_2022-12-24|2023-02-17_2023-03-03|2023-07-14_2023-07-28|2023-08-12_2023-08-26|2023-09-15_2023-09-29|2023-10-12_2023-10-26|2024-01-13_2024-01-27|2024-02-17_2024-03-02|2024-03-15_2024-03-29|2024-04-12_2024-04-26|2024-05-15_2024-05-29|2024-07-13_2024-07-27|2024-08-14_2024-08-28|2024-09-13_2024-09-27|2024-10-12_2024-10-26|2024-11-15_2024-11-29|2024-12-13_2024-12-27|2025-01-15_2025-01-29|2025-02-14_2025-02-28|2025-03-14_2025-03-28|2025-06-13_2025-06-27|2025-07-17_2025-07-31|2025-11-26_2025-12-10|2026-01-15_2026-01-29|2026-01-31_2026-02-14|2026-02-28_2026-03-14
0.3,1,PPI m/m,Bad,7,4,3,57.1,42.9,1.33,2021-02-18_2021-03-04|2021-04-10_2021-04-24|2021-06-16_2021-06-30|2021-07-15_2021-07-29|2021-08-13_2021-08-27|2022-07-15_2022-07-29|2025-08-15_2025-08-29
0.3,1,PPI m/m,Good,8,5,3,62.5,37.5,1.67,2022-08-12_2022-08-26|2023-01-19_2023-02-02|2023-03-16_2023-03-30|2023-04-14_2023-04-28|2024-06-14_2024-06-28|2025-04-12_2025-04-26|2025-05-16_2025-05-30|2025-09-11_2025-09-25
