آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.1,1,Core CPI m/m,Good,6,5,1,83.3,16.7,5.0,2020-05|2020-11|2021-08|2022-04|2022-11|2025-04
0.1,1,Core CPI m/m,Bad,10,8,2,80.0,20.0,4.0,2020-08|2020-09|2021-05|2022-05|2022-09|2022-10|2023-05|2024-02|2024-04|2025-02
0.2,1,Core CPI m/m,Neutral,54,36,18,66.7,33.3,2.0,2018-08|2018-09|2019-01|2019-04|2019-05|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-03|2020-05|2020-06|2020-07|2020-09|2020-11|2021-01|2021-04|2021-08|2021-10|2021-12|2022-02|2022-03|2022-04|2022-05|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-07|2023-09|2023-10|2023-11|2023-12|2024-02|2024-04|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-04|2025-05|2025-09|2025-10|2026-01
0.2,1,Core CPI m/m,Bad,3,3,0,100.0,0.0,inf,2020-08|2021-05|2022-09
0.3,1,Core CPI m/m,Neutral,55,37,18,67.3,32.7,2.06,2018-08|2018-09|2019-01|2019-04|2019-05|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-03|2020-05|2020-06|2020-07|2020-09|2020-11|2021-01|2021-04|2021-08|2021-10|2021-12|2022-02|2022-03|2022-04|2022-05|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-07|2023-09|2023-10|2023-11|2023-12|2024-02|2024-04|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-04|2025-05|2025-09|2025-10|2026-01
0.3,1,Core CPI m/m,Bad,2,2,0,100.0,0.0,inf,2020-08|2021-05
0.0,1,PPI m/m,Good,26,16,10,61.5,38.5,1.6,2018-08|2018-09|2019-01|2019-10|2019-12|2020-01|2020-03|2020-05|2020-07|2021-01|2021-10|2022-03|2022-11|2023-01|2023-03|2023-04|2023-05|2023-07|2023-11|2024-04|2024-06|2024-08|2024-10|2025-04|2025-05|2025-09
0.0,1,PPI m/m,Bad,24,16,8,66.7,33.3,2.0,2019-04|2019-09|2019-11|2020-06|2020-08|2020-09|2020-11|2021-04|2021-05|2021-08|2021-12|2022-02|2022-04|2022-10|2022-12|2023-02|2023-09|2023-10|2024-02|2024-07|2024-09|2024-12|2025-02|2026-01
0.0,1,PPI m/m,Neutral,7,7,0,100.0,0.0,inf,2019-05|2019-08|2022-05|2022-09|2023-12|2024-11|2025-11
0.1,1,PPI m/m,Good,18,11,7,61.1,38.9,1.57,2018-08|2018-09|2019-10|2019-12|2020-03|2020-05|2020-07|2021-01|2022-03|2022-11|2023-01|2023-03|2023-04|2023-11|2024-06|2025-04|2025-05|2025-09
