آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,CPI m/m,Neutral,9,8,1,88.9,11.1,8.0,2017-12-14_2018-01-12|2018-08-02_2018-08-31|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-01-28_2021-02-26|2021-07-29_2021-08-27|2022-03-17_2022-04-15|2023-02-02_2023-03-03|2023-05-04_2023-06-02
0.0,1,CPI m/m,Bad,8,7,1,87.5,12.5,7.0,2018-02-01_2018-03-02|2019-03-21_2019-04-19|2021-04-29_2021-05-28|2021-12-16_2022-01-14|2022-01-27_2022-02-25|2022-09-22_2022-10-21|2024-02-01_2024-03-01|2024-03-21_2024-04-19
0.0,1,CPI m/m,Good,7,4,3,57.1,42.9,1.33,2018-03-22_2018-04-20|2018-05-03_2018-06-01|2018-09-27_2018-10-26|2022-11-03_2022-12-02|2023-06-15_2023-07-14|2024-05-02_2024-05-31|2025-05-08_2025-06-06
0.1,1,CPI m/m,Neutral,16,13,3,81.2,18.8,4.33,2017-12-14_2018-01-12|2018-03-22_2018-04-20|2018-05-03_2018-06-01|2018-08-02_2018-08-31|2018-09-27_2018-10-26|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-01-28_2021-02-26|2021-07-29_2021-08-27|2021-12-16_2022-01-14|2022-03-17_2022-04-15|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2024-02-01_2024-03-01|2025-05-08_2025-06-06
0.1,1,CPI m/m,Bad,6,5,1,83.3,16.7,5.0,2018-02-01_2018-03-02|2019-03-21_2019-04-19|2021-04-29_2021-05-28|2022-01-27_2022-02-25|2022-09-22_2022-10-21|2024-03-21_2024-04-19
0.1,1,CPI m/m,Good,2,1,1,50.0,50.0,1.0,2022-11-03_2022-12-02|2024-05-02_2024-05-31
0.2,1,CPI m/m,Neutral,23,18,5,78.3,21.7,3.6,2017-12-14_2018-01-12|2018-02-01_2018-03-02|2018-03-22_2018-04-20|2018-05-03_2018-06-01|2018-08-02_2018-08-31|2018-09-27_2018-10-26|2019-03-21_2019-04-19|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-01-28_2021-02-26|2021-07-29_2021-08-27|2021-12-16_2022-01-14|2022-01-27_2022-02-25|2022-03-17_2022-04-15|2022-09-22_2022-10-21|2022-11-03_2022-12-02|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2024-02-01_2024-03-01|2024-03-21_2024-04-19|2024-05-02_2024-05-31|2025-05-08_2025-06-06
0.2,1,CPI m/m,Bad,1,1,0,100.0,0.0,inf,2021-04-29_2021-05-28
0.3,1,CPI m/m,Neutral,23,18,5,78.3,21.7,3.6,2017-12-14_2018-01-12|2018-02-01_2018-03-02|2018-03-22_2018-04-20|2018-05-03_2018-06-01|2018-08-02_2018-08-31|2018-09-27_2018-10-26|2019-03-21_2019-04-19|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-01-28_2021-02-26|2021-07-29_2021-08-27|2021-12-16_2022-01-14|2022-01-27_2022-02-25|2022-03-17_2022-04-15|2022-09-22_2022-10-21|2022-11-03_2022-12-02|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2024-02-01_2024-03-01|2024-03-21_2024-04-19|2024-05-02_2024-05-31|2025-05-08_2025-06-06
0.3,1,CPI m/m,Bad,1,1,0,100.0,0.0,inf,2021-04-29_2021-05-28
